id,price,accommodates,bedrooms,bathrooms,host_is_superhost,host_has_profile_pic
4110396,95.0,2,1.0,1.0,t,t
5446176,197.0,6,2.0,2.0,f,t
4669377,155.0,5,1.0,1.0,t,t
4151430,195.0,6,2.0,1.0,f,t
5446513,150.0,6,2.0,2.0,f,t
3793185,175.0,3,1.0,1.0,t,t
937370,156.0,6,2.0,2.0,f,t
1833250,320.0,6,2.0,2.5,f,t
902243,200.0,7,2.0,2.0,f,t
4053644,200.0,3,1.0,1.0,f,t
1084046,165.0,6,2.0,2.0,f,t
8016481,148.0,3,0.0,1.0,f,t
8811781,127.0,7,3.0,2.0,f,t
4243163,405.0,8,3.0,3.0,f,t
4569115,219.0,4,2.0,1.0,t,t
4464824,899.0,10,3.0,2.0,f,t
9258513,150.0,3,1.0,1.0,f,t
4190771,239.0,6,2.0,2.0,f,t
3543084,150.0,4,1.0,1.0,f,t
6263270,140.0,4,1.0,1.0,f,t
7807169,117.0,6,2.0,2.0,f,t
844939,99.0,4,1.0,1.0,f,t
8890682,170.0,3,1.0,1.0,f,t
3998984,100.0,2,0.0,1.0,f,t
6315435,300.0,6,2.0,2.0,f,t
6704004,250.0,4,1.0,1.0,f,t
1797207,197.0,6,2.0,2.0,f,t
271509,175.0,6,2.0,1.0,f,t
10156116,130.0,3,1.0,1.0,f,t
4410789,131.0,6,2.0,2.0,f,t
9577993,110.0,3,1.0,1.0,f,t
9352620,125.0,3,1.0,1.0,f,t
9532957,200.0,5,2.0,2.0,f,t
8354452,99.0,2,0.0,1.0,f,f
9497431,700.0,8,2.0,2.5,t,t
217142,200.0,7,2.0,2.0,f,t
1732280,89.0,4,1.0,1.0,f,t
4240933,142.0,6,2.0,2.0,f,t
443942,125.0,2,1.0,1.0,f,t
6489648,245.0,4,1.0,1.0,f,t
8308386,99.0,7,3.0,2.0,f,t
8227038,117.0,2,1.0,1.0,f,t
2489339,215.0,4,1.0,1.0,f,t
8054892,215.0,6,2.0,1.0,f,t
1493197,275.0,4,2.0,1.0,f,t
4417792,175.0,6,2.0,1.0,f,t
5048597,195.0,6,2.0,1.0,f,t
6278191,113.0,4,1.0,1.0,f,t
8891577,700.0,8,2.0,2.0,t,t
4163306,139.0,4,1.0,1.5,f,t
59827,135.0,4,1.0,1.0,f,t
9505340,105.0,2,1.0,1.0,f,t
3992155,100.0,2,0.0,1.0,t,t
8571518,106.0,4,1.0,1.0,f,t
3820186,475.0,9,3.0,2.5,f,t
1084084,143.0,6,2.0,2.0,f,t
257140,205.0,4,1.0,1.0,f,t
8956628,80.0,4,0.0,1.0,f,t
8637174,120.0,6,0.0,1.0,t,t
8815061,139.0,2,1.0,1.0,t,t
4677524,135.0,4,0.0,1.0,t,t
3139847,155.0,4,1.0,1.0,f,t
6975036,90.0,2,1.0,1.0,f,t
4151093,139.0,4,1.0,1.0,f,t
4256558,181.0,4,1.0,1.0,f,t
2110357,99.0,2,1.0,1.0,t,t
8147986,175.0,2,1.0,1.0,f,t
2905375,127.0,4,1.0,1.0,f,t
4257097,150.0,4,1.0,1.0,f,t
931154,143.0,6,2.0,2.0,f,t
6370655,399.0,5,2.0,2.0,f,t
4363919,193.0,6,2.0,1.0,f,t
8722230,160.0,2,0.0,1.0,f,t
5019444,110.0,2,0.0,1.0,f,t
931758,135.0,6,2.0,2.0,f,t
301059,165.0,4,1.0,1.0,f,t
8815638,139.0,2,1.0,1.0,t,t
7264667,189.0,4,1.0,1.0,f,t
2068301,140.0,2,0.0,1.0,f,t
8487843,129.0,2,0.0,1.0,t,t
8608233,150.0,3,1.0,1.0,f,t
5446156,245.0,6,2.0,2.0,f,t
2691273,175.0,3,1.0,1.0,f,t
7807090,127.0,6,2.0,2.0,f,t
8306646,444.0,5,2.0,2.0,f,t
9666446,105.0,2,1.0,2.0,f,t
1055661,127.0,4,1.0,1.0,f,t
7806698,122.0,6,2.0,2.0,f,t
24212,175.0,6,2.0,1.0,f,t
8027776,99.0,4,0.0,1.0,f,t
6868378,187.0,4,1.0,1.0,f,t
7249508,150.0,3,1.0,1.0,t,t
7544337,100.0,2,1.0,1.0,f,t
19623,186.0,6,2.0,1.0,f,t
4210585,171.0,6,2.0,2.0,f,t
5784320,181.0,6,2.0,2.0,f,t
7347229,149.0,2,1.0,1.0,t,t
4676275,270.0,4,1.0,1.0,f,t
2489283,195.0,6,2.0,2.0,f,t
277416,149.0,4,1.0,1.0,f,t
7699356,150.0,2,1.0,1.0,f,t
5847934,230.0,6,2.0,2.0,f,t
9886971,183.0,3,1.0,1.0,t,t
5446180,165.0,6,2.0,2.0,f,t
4242626,335.0,8,3.0,2.0,f,t
3226793,75.0,2,1.0,1.0,f,t
23430,107.0,4,1.0,1.0,f,t
2186330,167.0,6,2.0,2.0,f,t
9477204,225.0,4,1.0,1.0,f,t
5683765,120.0,4,0.0,1.0,f,t
9900319,110.0,4,2.0,2.0,f,t
5691933,425.0,8,3.0,2.0,f,t
8829472,139.0,3,1.0,1.0,t,t
5183938,149.0,3,1.0,1.0,t,t
224763,149.0,4,1.0,1.0,f,t
4520179,130.0,3,1.0,1.5,t,t
9263252,115.0,3,1.0,1.0,f,t
284813,159.0,2,1.0,1.0,f,t
4402880,120.0,4,0.0,1.0,f,t
2660384,100.0,4,0.0,1.0,f,t
6973790,99.0,4,1.0,1.0,f,t
7116795,169.0,5,2.0,1.5,f,t
9910189,110.0,2,1.0,1.0,f,t
6854552,170.0,3,1.0,1.0,t,t
1857141,115.0,2,0.0,1.0,f,t
8668410,112.0,7,3.0,2.0,f,t
8517235,120.0,2,1.0,1.0,f,t
4311244,239.0,6,2.0,2.0,f,t
7616008,135.0,2,0.0,1.0,f,t
4776823,125.0,4,0.0,1.0,f,t
8082659,150.0,2,0.0,1.0,f,t
808134,197.0,6,2.0,2.0,f,t
8984454,79.0,2,0.0,0.5,f,t
6403878,106.0,3,1.0,1.0,f,t
8427254,139.0,2,1.0,1.0,f,t
529090,150.0,2,1.0,1.0,f,t
2392869,149.0,3,1.0,1.0,t,t
5289293,115.0,3,1.0,1.0,f,t
4783585,175.0,6,2.0,1.0,t,t
286080,175.0,6,2.0,2.0,f,t
1601714,124.0,3,1.0,1.0,t,t
9474025,65.0,1,1.0,1.0,f,t
5459895,229.0,5,2.0,1.0,f,t
7360078,125.0,2,1.0,1.0,f,t
8843162,40.0,1,1.0,1.0,f,t
8409750,183.0,6,2.0,1.0,f,t
6033201,169.0,2,1.0,1.0,t,t
5058302,155.0,5,1.0,1.0,t,t
4264056,75.0,2,0.0,1.0,f,t
1707064,89.0,4,0.0,1.0,t,t
8236094,35.0,4,1.0,1.0,f,t
8072907,115.0,3,1.0,1.0,f,t
4082986,115.0,2,0.0,1.0,f,t
9138600,165.0,3,1.0,1.0,f,t
7922197,115.0,3,1.0,1.0,f,t
10235014,250.0,2,1.0,1.0,f,f
4190689,166.0,4,1.0,1.0,f,t
3033913,105.0,6,1.0,1.0,f,t
6362918,145.0,2,0.0,1.0,f,t
2935486,250.0,6,2.0,2.0,f,t
9031119,139.0,2,1.0,1.0,t,t
5270886,82.0,4,1.0,1.0,f,t
59838,147.0,6,2.0,1.0,f,t
7727428,150.0,2,1.0,1.0,f,t
59708,187.0,4,1.0,1.0,f,t
1476298,80.0,2,1.0,1.0,f,t
6850007,130.0,2,1.0,1.5,f,t
8922554,130.0,2,1.0,1.0,f,t
7440415,100.0,4,1.0,1.0,f,t
6490091,95.0,2,1.0,1.0,t,f
9311687,68.0,1,1.0,1.0,f,t
8103365,150.0,2,0.0,1.0,f,t
631445,165.0,4,1.0,1.0,t,t
6545773,117.0,3,1.0,1.0,f,t
8036985,168.0,2,0.0,1.0,t,t
9699490,75.0,3,1.0,1.0,f,t
4661374,79.0,2,0.0,1.0,f,t
365550,89.0,2,1.0,1.5,f,t
7777381,80.0,2,1.0,1.0,f,t
1778989,120.0,2,1.0,1.0,f,t
5031285,40.0,1,1.0,2.0,f,t
5031383,40.0,1,1.0,2.0,f,t
9685856,65.0,2,1.0,0.0,f,t
208356,89.0,2,1.0,1.5,f,t
9449062,79.0,2,1.0,1.0,f,t
3552523,69.0,4,2.0,2.0,f,t
3487824,69.0,2,1.0,1.0,f,t
8501705,74.0,2,1.0,1.0,f,t
10140582,65.0,2,0.0,1.0,f,t
8068232,250.0,5,2.0,1.0,f,t
1709737,250.0,4,2.0,2.0,f,t
9408991,175.0,4,2.0,2.0,f,t
7110655,99.0,2,0.0,1.0,f,t
9012948,130.0,3,1.0,1.0,f,t
8372038,120.0,6,2.0,1.0,f,t
2051658,190.0,4,1.0,1.0,f,t
7506165,280.0,5,2.0,1.0,t,t
7311407,99.0,4,1.0,1.0,f,t
397117,99.0,4,1.0,1.0,f,t
4516960,159.0,3,1.0,1.0,f,t
9089308,150.0,6,1.0,1.0,f,t
934123,139.0,6,2.0,2.0,f,t
3891695,180.0,3,1.0,1.0,t,t
6514446,151.0,5,1.0,1.0,f,t
9863312,99.0,3,1.0,1.0,f,t
8805211,219.0,3,1.0,1.0,t,t
7954781,100.0,4,1.0,1.0,f,t
2944021,175.0,4,2.0,1.0,f,t
4395349,170.0,4,1.0,1.0,f,t
3282000,115.0,2,1.0,1.0,t,t
6687939,100.0,2,1.0,1.0,t,t
6613192,110.0,4,1.0,1.0,f,t
9900303,59.0,1,1.0,1.0,f,t
7860710,110.0,4,1.0,1.0,f,t
7510776,199.0,3,1.0,1.0,t,t
6773472,170.0,2,0.0,1.0,f,t
7965184,135.0,3,1.0,1.0,f,t
9183380,300.0,5,2.0,2.0,t,t
9201292,219.0,3,1.0,1.0,t,t
7332364,300.0,3,1.0,1.5,f,t
9028315,235.0,5,2.0,2.0,f,t
9939025,59.0,2,1.0,1.0,f,t
8100190,156.0,5,2.0,2.0,f,t
935671,147.0,6,2.0,2.0,f,t
936177,135.0,6,2.0,2.0,f,t
922986,128.0,6,2.0,2.0,f,t
1200083,104.0,4,1.0,1.0,f,t
935432,114.0,6,2.0,2.0,f,t
604600,200.0,6,1.0,1.0,f,t
1251763,132.0,4,1.0,1.0,f,t
7517684,150.0,2,1.0,1.0,f,t
607788,250.0,6,1.0,2.0,f,t
6278361,40.0,2,1.0,1.0,t,t
936378,126.0,4,1.0,1.0,f,t
7350870,365.0,4,1.0,1.0,f,t
92835,99.0,4,1.0,1.0,f,t
4009508,350.0,5,2.0,2.0,t,t
935862,143.0,6,2.0,2.0,f,t
8187537,110.0,4,1.0,1.0,f,t
10132385,100.0,2,1.0,1.0,f,t
9516114,149.0,4,1.0,1.0,f,t
2749725,175.0,4,1.0,1.0,f,t
9813231,150.0,1,1.0,1.0,f,t
8101251,143.0,5,2.0,2.0,f,t
5201816,121.0,2,0.0,1.0,f,t
9329068,150.0,3,1.0,1.0,f,t
8704438,149.0,3,1.0,1.0,f,t
8052542,168.0,4,1.0,1.0,t,t
4251426,245.0,6,2.0,2.0,f,t
6020744,129.0,2,0.0,1.0,f,t
4251235,245.0,6,2.0,2.0,f,t
8093529,89.0,3,1.0,1.0,f,t
654734,175.0,4,1.0,1.0,f,t
3489083,144.0,5,1.0,1.0,f,t
8691263,188.0,4,1.0,1.0,f,t
3971934,179.0,3,1.0,1.0,t,t
7732071,129.0,5,2.0,2.0,f,t
1251813,170.0,4,1.0,1.0,f,t
10247453,150.0,2,1.0,1.0,f,t
6740521,276.0,4,1.0,1.0,f,t
2955782,135.0,4,1.0,1.0,f,t
6691324,150.0,2,0.0,1.0,t,t
8568567,140.0,3,1.0,1.0,f,t
1251707,121.0,2,0.0,1.0,f,t
10125020,175.0,4,0.0,1.0,f,t
931785,147.0,6,2.0,2.0,f,t
7763613,149.0,4,2.0,1.0,f,t
9574602,150.0,6,2.0,2.0,f,t
9024838,300.0,5,2.0,2.0,t,t
8427227,115.0,4,1.0,1.0,f,t
6993019,290.0,4,2.0,2.0,f,t
6746826,129.0,4,1.0,1.0,t,t
3592838,175.0,3,1.0,1.0,f,t
1954452,220.0,2,1.0,1.0,t,t
1651324,90.0,2,1.0,1.0,f,t
8016646,120.0,2,1.0,1.0,f,t
6115704,325.0,4,2.0,2.0,f,t
9237535,230.0,3,2.0,1.5,f,t
2191633,127.0,6,2.0,2.0,f,t
7451624,168.0,4,2.0,2.0,f,t
8311242,117.0,3,1.0,1.0,f,t
3977605,85.0,2,0.0,1.0,f,t
6344566,122.0,3,0.0,1.0,f,t
2191169,142.0,6,2.0,2.0,f,t
5213468,237.0,3,1.0,1.5,t,t
9822759,350.0,4,2.0,2.0,f,t
945645,99.0,4,1.0,1.0,f,t
8193241,110.0,4,1.0,1.0,f,t
6916167,300.0,2,1.0,1.0,f,t
6941113,225.0,7,2.0,2.0,t,t
2621746,99.0,4,1.0,1.0,f,t
449602,65.0,6,1.0,1.0,t,t
1724849,275.0,2,0.0,1.0,f,t
3868138,183.0,3,1.0,1.0,t,t
8193054,110.0,4,1.0,1.0,f,t
6807981,156.0,3,1.0,1.0,t,t
1163345,169.0,3,1.0,1.0,f,t
6436727,150.0,2,1.0,1.0,f,t
8553556,125.0,2,1.0,1.0,f,t
7389483,175.0,2,1.0,1.0,f,t
1901706,155.0,2,0.0,1.0,f,t
4137114,151.0,6,1.0,1.0,f,t
5249093,175.0,6,2.0,2.0,f,t
356608,196.0,6,2.0,2.0,f,t
5270223,110.0,2,0.0,1.0,f,t
7824870,140.0,2,0.0,1.0,f,t
828298,175.0,5,2.0,1.0,f,t
8446347,250.0,4,1.0,1.0,f,t
5989894,90.0,4,1.0,1.0,f,t
7699495,105.0,2,1.0,1.0,t,t
3270492,95.0,2,1.0,1.0,f,t
5372156,139.0,3,1.0,1.0,t,t
2933877,115.0,2,0.0,1.0,f,t
4943016,185.0,4,1.0,1.0,f,t
3624990,175.0,6,2.0,1.0,f,t
7391003,75.0,2,0.0,1.0,f,t
9922140,85.0,3,1.0,1.0,t,t
10126199,129.0,3,1.0,1.0,t,t
6752031,70.0,2,1.0,1.0,f,t
1815304,79.0,2,1.0,1.0,f,t
10211716,109.0,6,2.0,2.0,f,t
3793047,100.0,2,0.0,1.0,f,t
353039,155.0,4,1.0,1.0,f,t
5218550,87.0,2,1.0,1.0,f,t
7809494,165.0,3,1.0,1.0,f,t
6627403,100.0,2,1.0,1.5,f,t
8065715,78.0,2,1.0,1.0,f,t
7431247,150.0,2,0.0,1.0,f,t
9460,99.0,2,1.0,1.0,t,t
6993978,80.0,2,1.0,1.0,f,t
9979329,185.0,6,2.0,2.0,f,t
9061868,169.0,4,2.0,1.0,f,t
1246769,129.0,3,1.0,1.0,f,t
1107845,80.0,3,1.0,1.0,t,t
1583047,77.0,4,1.0,1.0,f,t
7735282,99.0,3,0.0,1.0,t,t
7710713,119.0,2,1.0,1.0,t,t
7735313,129.0,3,0.0,1.0,t,t
8869027,145.0,3,1.0,1.0,f,t
9781881,250.0,1,1.0,0.5,f,t
6239907,99.0,2,1.0,1.0,t,t
6315269,230.0,4,1.0,1.0,f,t
9318524,109.0,3,1.0,1.0,t,t
6812415,85.0,2,1.0,1.0,f,t
7118258,120.0,2,1.0,1.0,f,t
8505421,150.0,4,1.0,1.0,f,t
6246861,115.0,3,0.0,1.0,t,t
7828222,130.0,4,1.0,1.0,f,t
7533901,129.0,4,1.0,1.0,f,t
3803947,129.0,2,1.0,1.0,t,t
2943860,195.0,6,1.0,2.0,f,t
7388225,500.0,4,2.0,2.0,f,t
2620429,195.0,5,2.0,2.0,t,t
5036739,250.0,4,0.0,1.0,f,t
2978929,100.0,3,0.0,1.0,f,t
7699096,110.0,2,1.0,1.0,t,t
4439293,121.0,4,0.0,1.0,f,t
580815,139.0,2,1.0,1.0,f,t
5315169,120.0,4,1.0,1.0,f,t
3906076,110.0,2,1.0,1.0,t,t
4566609,69.0,2,0.0,1.0,f,t
9304465,100.0,2,1.0,1.0,f,t
1136984,150.0,4,1.0,1.0,f,t
6494181,215.0,6,2.0,1.5,f,t
4494947,40.0,2,1.0,1.0,t,t
9533648,103.0,3,0.0,1.0,f,t
284087,175.0,6,2.0,1.0,f,t
2825852,139.0,3,1.0,1.0,t,t
8817033,66.0,2,1.0,1.0,f,t
9097503,85.0,2,1.0,1.0,f,t
10211609,65.0,2,1.0,1.0,f,t
1684236,100.0,2,1.0,1.0,t,t
1159226,174.0,4,2.0,1.0,f,t
9318440,200.0,5,2.0,2.0,t,t
7884782,120.0,3,1.0,1.0,t,t
9236961,90.0,4,2.0,2.0,f,t
8065531,78.0,2,1.0,1.0,f,t
8342429,99.0,3,0.0,1.0,f,t
2149219,174.0,4,1.0,1.0,f,t
7678814,110.0,2,1.0,1.0,f,t
9432322,72.0,1,0.0,1.0,f,t
4410544,190.0,4,2.0,1.0,t,t
8129676,100.0,4,0.0,1.0,f,t
4614955,151.0,5,1.0,1.0,f,t
1043194,175.0,4,1.0,1.0,f,t
8385687,250.0,7,2.0,2.0,f,t
8579782,140.0,4,1.0,1.0,f,t
9908825,120.0,1,0.0,1.0,f,t
9530877,99.0,2,0.0,1.0,t,t
8441263,180.0,4,1.0,1.0,f,t
9530788,109.0,3,1.0,1.0,t,t
3394936,140.0,4,1.0,1.0,f,t
6882518,75.0,2,1.0,1.0,f,t
4031625,129.0,3,1.0,1.0,t,t
4494948,135.0,2,1.0,1.0,t,t
4616695,150.0,2,1.0,1.0,t,t
4106041,139.0,3,1.0,1.0,t,t
2532879,110.0,2,0.0,1.0,t,t
4752817,179.0,6,2.0,1.0,f,t
6808970,120.0,3,0.0,1.0,f,t
1157083,245.0,6,2.0,2.0,f,t
6226666,150.0,3,1.0,1.0,f,t
9151374,105.0,2,1.0,1.0,f,t
6807884,209.0,3,1.0,1.0,t,t
1761870,125.0,2,1.0,1.0,f,t
6949900,145.0,4,0.0,1.0,f,t
5126446,115.0,2,0.0,1.0,f,t
8341720,89.0,2,1.0,1.0,f,t
8355276,65.0,3,0.0,1.0,f,t
7920539,165.0,6,3.0,1.0,f,t
7598743,180.0,4,1.0,1.0,f,t
7916754,140.0,2,1.0,1.0,f,t
7956227,100.0,2,0.0,1.0,f,t
4706111,179.0,4,2.0,1.5,f,t
8016309,65.0,2,1.0,1.0,f,t
5793477,75.0,1,1.0,1.0,f,t
2926776,150.0,4,1.0,1.0,f,t
8443258,169.0,5,2.0,2.0,f,t
7577073,112.0,2,1.0,1.0,f,t
6838418,68.0,2,1.0,1.0,f,t
6852243,89.0,2,1.0,1.0,f,t
9317101,70.0,2,1.0,1.0,f,t
6555128,160.0,4,1.0,1.0,f,t
6228959,128.0,4,1.0,1.0,f,t
8446689,249.0,2,1.0,1.0,t,t
8064351,50.0,1,1.0,1.0,f,t
6662639,175.0,2,1.0,1.0,f,t
3273240,250.0,2,0.0,1.0,t,t
5957039,110.0,2,0.0,1.0,f,t
3449059,144.0,4,1.0,1.0,f,t
789229,149.0,4,1.0,1.0,f,t
4008373,350.0,5,2.0,1.0,t,t
5913611,95.0,2,0.0,1.5,f,t
8310576,120.0,2,1.0,1.0,f,t
4811583,199.0,4,1.0,1.0,f,t
3333971,145.0,2,1.0,1.0,f,t
4226386,75.0,1,1.0,1.0,t,t
3497530,350.0,4,1.0,1.0,f,t
8338155,65.0,2,0.0,1.0,f,t
1080097,149.0,5,1.0,1.0,f,t
4593740,150.0,3,1.0,1.0,t,t
6747473,150.0,3,1.0,1.0,t,t
3821663,160.0,2,1.0,1.0,f,t
5021969,170.0,3,1.0,1.0,f,t
4574039,300.0,3,1.0,1.0,t,t
4105164,59.0,2,1.0,1.0,t,t
2865992,88.0,2,1.0,1.0,t,t
1205666,75.0,2,1.0,1.5,t,t
5651254,95.0,2,1.0,1.0,f,t
1594412,125.0,2,1.0,1.0,f,t
7717653,245.0,6,4.0,1.0,f,t
4808896,153.0,6,2.0,1.5,f,t
7533537,85.0,2,0.0,1.0,f,t
5978216,65.0,5,1.0,2.0,f,t
6134382,59.0,2,1.0,1.0,t,t
9813684,45.0,2,1.0,2.0,f,t
9846066,150.0,4,2.0,2.0,f,t
10122924,75.0,1,1.0,1.0,f,t
1259305,250.0,4,3.0,1.0,f,t
7452021,125.0,3,2.0,1.0,f,t
193836,80.0,5,0.0,1.0,f,t
7902229,150.0,2,1.0,1.0,f,t
3994397,75.0,2,1.0,1.5,t,t
6744143,195.0,2,1.0,1.0,f,t
6554352,57.0,4,1.0,1.0,f,t
9186256,159.0,5,3.0,1.0,f,t
9219567,325.0,11,5.0,4.0,f,t
6278680,100.0,2,0.0,1.0,t,t
5252543,54.0,2,1.0,1.5,f,t
9296887,55.0,1,1.0,1.0,f,t
8431178,225.0,6,3.0,2.0,f,t
353347,200.0,8,2.0,1.0,f,t
838764,240.0,8,2.0,2.0,f,t
7349029,100.0,3,0.0,1.0,t,t
8194782,100.0,2,1.0,1.0,f,t
8703208,119.0,2,1.0,1.0,t,t
10339145,219.0,5,2.0,2.0,f,t
3251016,249.0,6,2.0,1.0,f,t
7513623,265.0,8,3.0,1.5,f,t
9521903,124.0,2,1.0,1.0,f,t
4379551,100.0,4,2.0,1.0,f,t
803902,250.0,6,3.0,1.5,f,t
5686178,40.0,2,1.0,1.0,f,t
8617043,100.0,2,1.0,1.0,f,t
9545664,99.0,2,1.0,1.0,f,t
7096547,135.0,4,1.0,2.0,f,t
8784239,90.0,4,1.0,1.0,f,t
3168651,90.0,2,1.0,1.0,f,t
7776701,269.0,4,2.0,2.0,f,t
5862552,325.0,8,3.0,1.5,f,t
9696532,350.0,7,3.0,1.5,f,t
6412566,95.0,3,1.0,1.0,f,t
6578147,120.0,3,1.0,1.0,f,t
4022127,79.0,4,2.0,1.0,f,t
3265292,130.0,4,1.0,1.0,t,t
3505739,129.0,2,1.0,1.0,t,t
9174507,399.0,2,1.0,1.0,f,t
9796540,350.0,6,3.0,1.5,f,t
3005854,42.0,1,1.0,1.0,f,t
3898692,95.0,3,1.0,1.0,f,t
7502246,109.0,4,2.0,1.0,t,t
6002165,225.0,8,3.0,2.0,f,t
4887845,235.0,8,3.0,2.0,f,t
8132007,85.0,4,2.0,1.5,f,t
10183490,150.0,4,2.0,1.0,f,t
8170683,218.0,4,2.0,1.0,f,t
5229971,120.0,4,2.0,1.0,f,t
4597013,225.0,2,1.0,2.5,f,t
3818746,350.0,6,3.0,2.0,f,t
6644854,250.0,8,3.0,2.0,f,t
117165,100.0,2,1.0,1.0,f,t
5015262,79.0,2,1.0,1.0,f,t
3868844,300.0,5,3.0,2.0,f,t
7455068,59.0,2,1.0,1.0,f,t
8102349,69.0,2,1.0,1.0,f,t
6694276,180.0,4,2.0,1.0,f,t
8373832,450.0,7,3.0,2.5,f,t
426089,219.0,8,3.0,2.5,f,t
7561333,70.0,2,1.0,1.0,t,t
2638086,140.0,4,1.0,1.0,t,t
10121329,200.0,4,1.0,2.0,f,t
5324459,54.0,2,1.0,1.0,t,t
233502,60.0,4,1.0,1.0,f,t
7651148,66.0,2,1.0,1.5,t,t
86185,79.0,2,1.0,1.0,f,t
2522091,195.0,2,1.0,1.0,t,t
7665392,105.0,2,1.0,1.0,f,t
1000883,100.0,2,0.0,1.0,f,t
7563243,100.0,3,0.0,1.0,t,t
251922,93.0,4,2.0,1.0,t,t
1225820,85.0,2,1.0,1.0,t,t
353110,135.0,4,1.0,1.0,f,t
4384800,195.0,7,2.0,1.0,f,t
8538630,95.0,4,0.0,1.0,f,t
5751177,129.0,4,1.0,2.5,t,t
3124961,225.0,8,4.0,3.0,f,t
6436772,350.0,8,4.0,3.0,f,t
7499506,120.0,2,1.0,1.0,f,t
3403858,200.0,5,2.0,1.5,f,t
746380,69.0,3,1.0,1.0,f,t
7229743,199.0,6,2.0,2.0,f,t
7547611,225.0,6,3.0,2.5,f,t
2906694,81.0,7,1.0,1.0,f,t
7454026,495.0,6,2.0,2.5,f,f
4651974,65.0,2,1.0,1.0,f,t
6847052,101.0,2,1.0,1.0,t,t
1538865,90.0,3,2.0,1.0,f,t
3061918,90.0,2,1.0,1.0,f,t
7773851,185.0,4,2.0,1.0,f,t
2536507,99.0,2,0.0,1.0,f,t
8409773,99.0,2,1.0,1.0,f,t
7131797,89.0,3,1.0,1.0,t,t
10331249,45.0,1,1.0,1.0,f,t
9883943,130.0,6,1.0,1.5,f,t
6956938,90.0,2,1.0,1.0,t,t
7869223,200.0,4,2.0,2.0,f,t
7278583,225.0,7,3.0,2.5,f,t
6796246,90.0,2,0.0,1.0,t,t
5991734,90.0,2,0.0,1.0,t,t
6515046,79.0,2,1.0,1.0,f,t
8538420,100.0,4,1.0,1.0,f,t
7800143,225.0,6,4.0,2.0,f,t
7651602,299.0,2,1.0,1.5,t,t
461567,70.0,3,1.0,1.0,f,t
9736940,28.0,2,1.0,1.5,f,t
210316,65.0,2,1.0,4.5,f,t
4581124,69.0,2,1.0,1.0,t,t
6403104,41.0,2,1.0,1.0,f,t
7071331,42.0,2,1.0,1.0,f,t
3883137,100.0,6,1.0,1.0,f,t
9858690,100.0,2,1.0,1.0,f,t
6657574,45.0,1,1.0,1.5,t,t
566435,65.0,2,1.0,3.5,f,t
226495,170.0,6,2.0,1.0,f,t
9394485,119.0,4,2.0,1.0,f,t
8116504,100.0,2,1.0,1.0,f,t
80188,114.0,3,2.0,1.0,t,t
9696286,100.0,4,2.0,1.0,f,t
7788695,68.0,2,1.0,1.0,t,t
1289082,275.0,8,3.0,2.0,f,t
3656508,35.0,2,1.0,1.0,f,t
8119192,75.0,4,1.0,1.0,f,t
5487653,95.0,6,3.0,2.0,t,t
493591,65.0,2,1.0,3.5,f,t
9534,125.0,3,2.0,1.0,t,t
6902752,75.0,2,1.0,1.0,f,t
7902569,72.0,3,1.0,1.0,t,t
9531,165.0,4,2.0,1.0,t,t
5759668,125.0,6,2.0,2.0,f,t
17951,95.0,2,1.0,1.0,f,t
4030640,125.0,2,1.0,1.0,t,t
4395654,120.0,3,0.0,1.0,f,t
6759046,75.0,2,1.0,0.5,f,t
10020782,299.0,6,3.0,2.0,f,t
1252147,200.0,4,1.0,1.5,f,t
5652705,125.0,2,1.0,1.0,f,t
9410043,250.0,8,4.0,2.5,f,t
46022,75.0,5,1.0,1.0,f,t
4996554,119.0,4,2.0,1.0,f,t
692080,370.0,8,5.0,2.5,f,t
153967,117.0,12,2.0,1.0,f,t
9328278,85.0,2,0.0,1.0,f,t
8566242,200.0,4,2.0,1.0,f,t
6567683,129.0,4,2.0,2.0,t,t
6794702,70.0,2,1.0,1.0,f,t
7746170,65.0,2,1.0,1.0,f,t
157939,110.0,2,1.0,1.0,t,t
7459637,109.0,2,1.0,1.5,f,t
6079131,88.0,2,0.0,1.0,t,t
158953,75.0,4,1.0,1.0,f,t
8342968,65.0,2,1.0,1.0,f,t
6512979,75.0,2,1.0,1.0,f,t
7886656,136.0,4,2.0,1.0,t,t
4378803,139.0,5,1.0,1.0,f,t
7791010,79.0,3,1.0,1.0,f,t
6452927,95.0,2,1.0,1.0,f,t
8066883,55.0,2,1.0,1.0,f,t
8209686,200.0,6,3.0,2.0,f,t
8017832,49.0,2,1.0,1.0,f,t
7988300,65.0,2,1.0,1.0,f,t
2818292,85.0,2,1.0,1.0,f,f
4910140,39.0,1,1.0,1.0,f,t
9110730,75.0,2,1.0,1.0,f,t
6762958,75.0,2,1.0,1.0,f,t
8503556,125.0,4,2.0,1.0,f,t
6448099,215.0,5,3.0,2.5,f,t
4564730,99.0,4,1.0,1.0,f,t
50233,165.0,4,2.0,1.0,t,t
3402376,165.0,4,2.0,1.0,f,t
8782852,55.0,2,1.0,0.5,f,t
9098494,150.0,10,3.0,1.5,f,t
6977095,249.0,10,3.0,2.0,f,t
6748502,51.0,2,1.0,1.5,f,t
6823837,129.0,6,2.0,1.0,f,t
9298045,79.0,2,1.0,1.0,f,t
7988436,65.0,2,1.0,1.0,f,t
9615941,49.0,2,1.0,1.0,f,t
